datetime,customer_id,current_balance,lifetime_trip_count,avg_passenger_count,created
2022-12-06 13:00:00+00:00,20773,14.683176,28,1.1347778,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20773,12.7035055,33,2.0633328,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20773,28.305258,37,2.3042262,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20773,19.97177,41,1.9193991,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20773,45.231426,46,1.6601795,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20772,13.070882,12,2.2370517,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20772,43.32012,17,1.6424823,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20772,15.910257,22,2.9199133,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20772,34.249344,27,1.7859503,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20772,45.449142,32,2.0100458,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20772,20.488226,37,1.7364923,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20772,24.545916,43,1.7293254,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20771,26.804918,10,2.0421133,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20771,18.018274,15,2.3337,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20771,47.778824,20,2.8183818,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20771,25.976448,25,2.0220373,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20771,14.234151,30,2.7887757,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20771,49.947968,35,1.063114,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20771,48.510338,41,2.490058,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20770,35.936295,10,2.2017007,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20770,34.12733,15,2.730502,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20770,22.647247,20,1.3115438,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20770,35.19879,25,1.1447335,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20770,22.199532,30,1.9485267,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20770,16.749647,35,2.421518,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20770,44.62122,40,2.582233,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20769,10.487765,15,2.0130656,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20769,40.503777,19,2.5600073,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20769,41.51492,23,2.672883,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20769,31.259045,27,2.222022,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20769,34.216022,31,2.6983974,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20769,42.676235,35,2.5661361,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20769,31.636368,40,1.2082666,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20768,25.82514,19,1.3734094,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20768,19.051403,24,2.257639,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20768,26.344173,29,1.4652199,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20768,39.141018,34,1.6500856,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20768,45.037918,39,1.6208931,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20768,20.561275,44,2.18024,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20768,31.231453,49,2.209232,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20767,42.984722,14,1.3513149,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20767,20.768288,18,1.0580174,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20767,48.612316,23,1.9769228,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20767,36.111805,28,1.2173676,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20767,49.433765,32,2.00588,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20767,31.341932,37,2.4634712,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20767,18.092426,42,2.014262,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20766,21.027773,20,2.0412385,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20766,47.851086,23,2.8565748,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20766,17.040758,26,1.9189456,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20766,40.14001,30,2.0234709,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20766,12.66516,33,2.2425401,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20766,49.866257,36,1.7963957,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20766,29.630787,40,2.5998082,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20765,31.86212,12,2.4204183,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20765,22.144238,17,2.6412601,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20765,24.130955,22,1.0822133,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20765,22.060715,28,2.8599172,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20765,23.564457,33,2.0949075,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20765,40.496243,38,1.1569881,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20765,43.335514,44,2.0900779,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20764,15.145308,17,2.4495614,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20764,40.87866,21,2.060368,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20764,45.151676,26,2.7231433,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20764,30.050098,30,2.6729333,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20764,18.910234,35,2.2526767,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20764,13.327032,39,2.9464562,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20764,46.07355,44,2.700068,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20763,43.364803,15,2.9146585,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20763,42.87686,19,2.2524307,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20763,43.374874,23,2.0093594,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20763,12.976163,28,2.8305292,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20763,25.453964,32,2.7031155,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20763,32.098316,36,2.0025628,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20763,34.766655,41,1.4350088,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20762,32.927303,14,1.6918199,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20762,12.263461,18,1.7480825,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20762,22.396654,23,2.7649958,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20762,17.791607,28,2.0568254,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20762,46.569847,32,1.5477581,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20762,40.50373,37,1.0649056,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20762,47.2456,42,1.7632563,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20761,35.110924,18,2.9639063,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20761,27.491123,21,1.9989746,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20761,47.964283,25,2.9286337,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20761,17.075027,29,2.567588,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20761,26.237362,33,2.8011644,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20761,13.847957,37,2.439648,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20761,30.624449,41,2.7457883,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20760,34.15116,13,1.9633589,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20760,32.77156,18,1.7411566,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20760,43.850986,24,2.8310175,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20760,37.609516,30,2.3194067,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20760,40.992085,36,2.1397038,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20760,10.237135,42,1.6585355,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20760,10.040872,48,2.2590501,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20759,45.69747,11,1.293092,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20759,35.303925,16,1.3504374,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20759,29.373377,21,1.1511089,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20759,42.4427,26,1.8103613,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20759,32.606594,31,1.2598766,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20759,22.491323,36,1.6268362,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20759,29.923676,41,1.118863,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20758,38.923813,11,1.912748,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20758,34.04713,16,1.4238807,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20758,36.247013,21,1.4984258,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20758,35.80919,27,1.2039199,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20758,12.02598,32,2.3453562,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20758,32.928818,37,1.0020756,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20758,28.396374,43,1.7506472,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20757,22.502125,19,1.1135504,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20757,36.300232,22,2.7747474,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20757,23.021492,26,1.4209181,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20757,24.154259,30,2.3761559,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20757,24.286947,33,1.9314245,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20757,28.266323,37,2.1462884,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20757,16.632586,41,2.2222855,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20756,12.25515,17,1.3399249,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20756,13.378721,22,1.7892411,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20756,32.341454,27,1.2580984,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20756,46.386734,32,1.598326,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20756,32.34793,37,2.8833015,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20756,37.41703,42,1.6485136,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20756,16.184948,47,1.1754396,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20755,45.198498,12,2.1699996,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20755,10.739641,17,1.03007,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20755,14.8126335,22,2.185472,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20755,43.660713,28,1.164481,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20755,11.45079,33,2.7320447,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20755,10.281986,38,2.25956,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20755,41.919376,44,1.6638126,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20754,28.080462,10,2.240255,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20754,35.55982,15,1.0167931,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20754,33.06441,20,1.2633014,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20754,31.994102,25,1.832279,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20754,10.29507,30,1.6039374,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20754,28.742113,35,2.9382095,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20754,24.750578,41,1.596675,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20753,20.441961,17,1.335281,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20753,39.209324,22,2.8923028,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20753,33.627316,27,2.1484447,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20753,40.865322,32,2.1993282,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20753,32.215878,37,1.937199,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20753,16.158499,42,2.4340801,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20753,20.085732,47,1.3719214,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20752,23.785807,12,1.415046,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20752,38.950905,17,2.483732,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20752,36.2217,23,1.2986586,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20752,13.442406,29,2.5352144,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20752,47.88136,35,2.9426634,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20752,32.81087,41,1.251935,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20752,29.822813,47,2.9005384,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20751,11.663734,11,2.951131,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20751,41.882298,16,2.69428,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20751,46.000557,22,2.1637115,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20751,22.49348,28,1.0011452,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20751,23.578564,34,1.120372,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20751,33.523273,40,2.2943633,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20751,35.095203,46,2.7840312,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20750,25.811619,11,2.8170516,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20750,30.870478,16,2.3765435,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20750,14.703367,21,2.1284373,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20750,11.846382,26,1.8683637,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20750,13.6688385,31,1.0797404,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20750,40.621555,36,2.2175117,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20750,22.872904,41,2.636292,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20749,39.26216,11,1.1507306,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20749,24.347874,17,1.5122818,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20749,40.191563,24,1.625438,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20749,43.281406,30,2.0829234,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20749,11.762438,37,1.7717781,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20749,20.902973,43,1.5326251,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20749,39.072388,50,1.9471532,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20748,12.697145,19,2.7773423,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20748,21.853807,23,2.247768,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20748,10.981948,27,1.0814337,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20748,19.25703,31,2.3451662,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20748,42.542645,35,2.3464842,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20748,19.355192,39,1.8757825,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20748,17.581661,44,1.3106604,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20747,11.546246,15,2.4474156,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20747,20.727768,19,1.8305137,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20747,37.953,24,1.4701144,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20747,15.589383,29,1.4928788,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20747,28.509745,33,1.289759,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20747,22.401077,38,1.2889794,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20747,34.657986,43,1.1960711,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20746,32.635468,19,2.1804707,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20746,13.942643,23,2.5708008,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20746,29.138374,28,2.8946693,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20746,14.635014,33,2.7845395,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20746,45.916496,37,2.269677,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20746,19.612284,42,2.7516823,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20746,26.506937,47,2.7813134,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20745,16.250647,12,2.709021,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20745,20.194452,16,1.7214525,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20745,31.881037,21,1.1662893,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20745,31.741405,26,1.2981215,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20745,20.577616,31,1.8534364,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20745,32.740307,36,1.5145973,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20745,12.594003,41,2.1724212,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20744,18.908163,13,2.159122,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20744,47.449207,18,2.9337418,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20744,15.721575,23,1.9361435,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20744,23.612982,28,1.0615611,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20744,17.9387,33,2.0954914,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20744,42.35099,38,1.9648877,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20744,30.890652,43,2.7043965,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20743,22.524689,10,2.896238,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20743,17.794682,15,1.7133344,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20743,30.719032,21,2.073495,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20743,24.789497,27,2.112963,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20743,14.7206135,32,1.1397995,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20743,14.290394,38,1.6082705,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20743,36.361847,44,2.817316,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20742,42.969063,13,1.5523535,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20742,35.73338,18,1.0295371,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20742,48.30232,23,2.1138403,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20742,39.033897,28,2.2586772,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20742,44.742054,33,1.5426006,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20742,25.87841,38,2.5807781,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20742,20.198122,44,1.4566534,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20741,42.68419,11,2.4784036,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20741,12.142312,16,2.2002797,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20741,15.322023,21,2.4945748,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20741,43.701912,27,1.6296419,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20741,23.895212,32,2.5060267,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20741,13.473425,37,1.4100597,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20741,19.178919,43,1.1167352,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20740,33.74572,17,2.322448,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20740,41.660088,21,2.2488542,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20740,25.53316,26,1.2848434,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20740,29.789175,31,2.2121167,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20740,22.412106,35,2.0902698,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20740,16.121374,40,2.9492533,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20740,18.26764,45,2.0443013,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20739,38.38795,17,1.9966717,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20739,33.59016,22,1.5122257,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20739,13.692921,27,1.1201032,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20739,28.629616,33,1.4345443,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20739,24.586035,38,2.6801262,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20739,44.777714,43,2.5241368,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20739,21.036623,49,1.8946211,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20738,33.599934,14,1.7766119,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20738,29.63119,19,2.5745668,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20738,27.351847,24,2.1905062,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20738,21.686743,29,1.1667745,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20738,38.38675,34,1.9287688,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20738,33.090088,39,2.5715442,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20738,45.15872,44,1.2736523,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20737,44.306824,19,2.0900006,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20737,10.232213,24,2.1089907,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20737,41.67672,29,1.9343044,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20737,13.715173,34,1.9063135,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20737,30.795725,39,1.0768694,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20737,39.240788,44,2.8458445,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20737,10.759962,50,2.068037,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20736,13.8689,10,1.7465872,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20736,13.76696,15,2.1927764,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20736,13.389435,20,1.0011319,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20736,13.342103,26,1.3994617,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20736,29.483738,31,2.6189167,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20736,40.56827,36,1.8617059,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20736,45.660725,42,2.422294,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20735,19.428476,16,1.936044,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20735,48.593178,21,2.4079187,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20735,46.142784,27,2.9120724,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20735,42.883305,33,2.5094018,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20735,28.65148,38,1.7372677,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20735,28.784248,44,2.3772256,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20735,12.565059,50,1.6586444,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20734,27.852657,11,1.7178429,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20734,23.45385,16,2.4253037,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20734,26.418299,22,1.8562068,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20734,23.503119,28,1.4406738,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20734,43.48497,34,1.5135925,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20734,28.379677,40,1.0036609,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20734,28.587942,46,2.242456,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20733,35.825127,14,2.215449,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20733,35.922703,19,1.8395555,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20733,24.77104,24,2.4980211,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20733,32.724712,30,2.1372552,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20733,11.67752,35,2.9976387,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20733,17.373777,40,1.2300179,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20733,18.736004,46,2.7647846,2022-12-11 13:20:15.698
2022-12-04 13:00:00+00:00,20732,47.51961,17,1.8627013,2022-12-11 13:20:15.698
2022-12-05 13:00:00+00:00,20732,39.227604,22,2.972228,2022-12-11 13:20:15.698
2022-12-06 13:00:00+00:00,20732,40.15816,27,2.3762429,2022-12-11 13:20:15.698
2022-12-07 13:00:00+00:00,20732,10.521486,33,1.4598627,2022-12-11 13:20:15.698
2022-12-08 13:00:00+00:00,20732,17.584415,38,1.4621122,2022-12-11 13:20:15.698
2022-12-09 13:00:00+00:00,20732,46.62691,43,1.2280406,2022-12-11 13:20:15.698
2022-12-10 13:00:00+00:00,20732,47.52555,49,1.3698572,2022-12-11 13:20:15.698
