order_id,driver_id,customer_id,order_is_success,event_timestamp
4739,50519,20436,0,2022-12-05 19:58:10.375000-08:00
4740,50182,20247,0,2022-12-06 03:58:40.616000+00:00
4741,50405,20618,0,2022-12-06 03:59:10.858000+00:00
4742,50249,20550,0,2022-12-06 04:59:41.099000+01:00
4743,50728,20601,1,2022-12-05 20:00:11.341000-08:00
4744,50995,20646,0,2022-12-06 04:00:41.582000+00:00
4745,50439,20285,0,2022-12-06 04:01:11.824000+00:00
4746,50555,20142,1,2022-12-06 05:01:42.065000+01:00
4747,50045,20714,0,2022-12-05 20:02:12.307000-08:00
4748,50524,20783,0,2022-12-06 04:02:42.548000+00:00
4749,50070,20293,0,2022-12-06 04:03:12.790000+00:00
4750,50307,20116,0,2022-12-06 05:03:43.031000+01:00
4751,50432,20824,1,2022-12-05 20:04:13.273000-08:00
4752,50187,20022,1,2022-12-06 04:04:43.514000+00:00
4753,50482,20258,1,2022-12-06 04:05:13.756000+00:00
4754,50591,20798,1,2022-12-06 05:05:43.997000+01:00
4755,50958,20615,0,2022-12-05 20:06:14.239000-08:00
4756,50294,20468,0,2022-12-06 04:06:44.480000+00:00
4757,50381,20134,0,2022-12-06 04:07:14.722000+00:00
4758,50742,20355,0,2022-12-06 05:07:44.963000+01:00
4759,50078,20138,0,2022-12-05 20:08:15.205000-08:00
4760,50745,20178,0,2022-12-06 04:08:45.446000+00:00
4761,50743,20271,1,2022-12-06 04:09:15.688000+00:00
4762,50799,20900,1,2022-12-06 05:09:45.929000+01:00
4763,50025,20381,1,2022-12-05 20:10:16.171000-08:00
4764,50981,20037,1,2022-12-06 04:10:46.412000+00:00
4765,50631,20548,0,2022-12-06 04:11:16.654000+00:00
4766,50187,20137,0,2022-12-06 05:11:46.895000+01:00
4767,50213,20125,1,2022-12-05 20:12:17.137000-08:00
4768,50916,20073,1,2022-12-06 04:12:47.378000+00:00
4769,50797,20101,1,2022-12-06 04:13:17.620000+00:00
4770,50839,20507,0,2022-12-06 05:13:47.861000+01:00
4771,50190,20056,0,2022-12-05 20:14:18.103000-08:00
4772,50160,20153,1,2022-12-06 04:14:48.344000+00:00
4773,50410,20900,1,2022-12-06 04:15:18.586000+00:00
4774,50322,20748,1,2022-12-06 05:15:48.827000+01:00
4775,50225,20634,0,2022-12-05 20:16:19.069000-08:00
4776,50435,20022,1,2022-12-06 04:16:49.310000+00:00
4777,50876,20101,0,2022-12-06 04:17:19.552000+00:00
4778,50644,20761,0,2022-12-06 05:17:49.793000+01:00
4779,50076,20708,0,2022-12-05 20:18:20.035000-08:00
4780,50447,20190,1,2022-12-06 04:18:50.277000+00:00
4781,50985,20475,1,2022-12-06 04:19:20.518000+00:00
4782,50253,20610,1,2022-12-06 05:19:50.760000+01:00
4783,50637,20177,1,2022-12-05 20:20:21.001000-08:00
4784,50576,20925,1,2022-12-06 04:20:51.243000+00:00
4785,50796,20969,0,2022-12-06 04:21:21.484000+00:00
4786,50935,20766,0,2022-12-06 05:21:51.726000+01:00
4787,50238,20144,1,2022-12-05 20:22:21.967000-08:00
4788,50322,20544,0,2022-12-06 04:22:52.209000+00:00
4789,50837,20372,1,2022-12-06 04:23:22.450000+00:00
4790,50693,20061,1,2022-12-06 05:23:52.692000+01:00
4791,50194,20435,0,2022-12-05 20:24:22.933000-08:00
4792,50349,20411,0,2022-12-06 04:24:53.175000+00:00
4793,50585,20985,0,2022-12-06 04:25:23.416000+00:00
4794,50841,20139,1,2022-12-06 05:25:53.658000+01:00
4795,50187,20493,0,2022-12-05 20:26:23.899000-08:00
4796,50920,20757,0,2022-12-06 04:26:54.141000+00:00
4797,50110,20738,0,2022-12-06 04:27:24.382000+00:00
4798,50269,20673,0,2022-12-06 05:27:54.624000+01:00
4799,50851,20200,0,2022-12-05 20:28:24.865000-08:00
4800,50077,20291,1,2022-12-06 04:28:55.107000+00:00
4801,50781,20409,1,2022-12-06 04:29:25.348000+00:00
4802,50227,20427,1,2022-12-06 05:29:55.590000+01:00
4803,50681,20181,0,2022-12-05 20:30:25.831000-08:00
4804,50482,20309,0,2022-12-06 04:30:56.073000+00:00
4805,50666,20986,1,2022-12-06 04:31:26.314000+00:00
4806,50559,20802,0,2022-12-06 05:31:56.556000+01:00
4807,50459,20371,1,2022-12-05 20:32:26.797000-08:00
4808,50171,20684,1,2022-12-06 04:32:57.039000+00:00
4809,50489,20391,0,2022-12-06 04:33:27.280000+00:00
4810,50614,20627,0,2022-12-06 05:33:57.522000+01:00
4811,50917,20887,1,2022-12-05 20:34:27.763000-08:00
4812,50244,20220,0,2022-12-06 04:34:58.005000+00:00
4813,50663,20307,0,2022-12-06 04:35:28.246000+00:00
4814,50859,20393,0,2022-12-06 05:35:58.488000+01:00
4815,50868,20361,0,2022-12-05 20:36:28.729000-08:00
4816,50437,20177,1,2022-12-06 04:36:58.971000+00:00
4817,50228,20287,1,2022-12-06 04:37:29.212000+00:00
4818,50873,20313,0,2022-12-06 05:37:59.454000+01:00
4819,50547,20857,0,2022-12-05 20:38:29.695000-08:00
4820,50004,20774,1,2022-12-06 04:38:59.937000+00:00
4821,50725,20184,0,2022-12-06 04:39:30.179000+00:00
4822,50010,20008,0,2022-12-06 05:40:00.420000+01:00
4823,50716,20984,0,2022-12-05 20:40:30.662000-08:00
4824,50689,20185,1,2022-12-06 04:41:00.903000+00:00
4825,50141,20157,1,2022-12-06 04:41:31.145000+00:00
4826,50481,20667,0,2022-12-06 05:42:01.386000+01:00
4827,50663,20845,1,2022-12-05 20:42:31.628000-08:00
4828,50130,20671,0,2022-12-06 04:43:01.869000+00:00
4829,50590,20685,1,2022-12-06 04:43:32.111000+00:00
4830,50245,20693,1,2022-12-06 05:44:02.352000+01:00
4831,50834,20092,1,2022-12-05 20:44:32.594000-08:00
4832,50468,20131,0,2022-12-06 04:45:02.835000+00:00
4833,50760,20465,1,2022-12-06 04:45:33.077000+00:00
4834,50302,20348,1,2022-12-06 05:46:03.318000+01:00
4835,50171,20348,0,2022-12-05 20:46:33.560000-08:00
4836,50325,20747,0,2022-12-06 04:47:03.801000+00:00
4837,50862,20355,0,2022-12-06 04:47:34.043000+00:00
4838,50088,20706,1,2022-12-06 05:48:04.284000+01:00
4839,50273,20278,1,2022-12-05 20:48:34.526000-08:00
4840,50907,20333,1,2022-12-06 04:49:04.767000+00:00
4841,50404,20591,1,2022-12-06 04:49:35.009000+00:00
4842,50790,20690,1,2022-12-06 05:50:05.250000+01:00
4843,50807,20935,1,2022-12-05 20:50:35.492000-08:00
4844,50641,20034,0,2022-12-06 04:51:05.733000+00:00
4845,50639,20442,0,2022-12-06 04:51:35.975000+00:00
4846,50123,20925,1,2022-12-06 05:52:06.216000+01:00
4847,50405,20940,0,2022-12-05 20:52:36.458000-08:00
4848,50747,20048,0,2022-12-06 04:53:06.699000+00:00
4849,50180,20715,1,2022-12-06 04:53:36.941000+00:00
4850,50712,20875,0,2022-12-06 05:54:07.182000+01:00
4851,50380,20512,1,2022-12-05 20:54:37.424000-08:00
4852,50118,20343,0,2022-12-06 04:55:07.665000+00:00
4853,50514,20911,1,2022-12-06 04:55:37.907000+00:00
4854,50739,20048,1,2022-12-06 05:56:08.148000+01:00
4855,50316,20123,0,2022-12-05 20:56:38.390000-08:00
4856,50781,20349,0,2022-12-06 04:57:08.631000+00:00
4857,50383,20285,0,2022-12-06 04:57:38.873000+00:00
4858,50734,20465,0,2022-12-06 05:58:09.114000+01:00
4859,50356,20444,0,2022-12-05 20:58:39.356000-08:00
4860,50830,20108,1,2022-12-06 04:59:09.597000+00:00
4861,50266,20845,0,2022-12-06 04:59:39.839000+00:00
4862,50739,20692,0,2022-12-06 06:00:10.081000+01:00
4863,50810,20099,0,2022-12-05 21:00:40.322000-08:00
4864,50450,20246,1,2022-12-06 05:01:10.564000+00:00
4865,50510,20485,1,2022-12-06 05:01:40.805000+00:00
4866,50069,20266,0,2022-12-06 06:02:11.047000+01:00
4867,50766,20784,0,2022-12-05 21:02:41.288000-08:00
4868,50870,20797,1,2022-12-06 05:03:11.530000+00:00
4869,50475,20954,0,2022-12-06 05:03:41.771000+00:00
4870,50423,20136,0,2022-12-06 06:04:12.013000+01:00
4871,50539,20529,1,2022-12-05 21:04:42.254000-08:00
4872,50607,20786,1,2022-12-06 05:05:12.496000+00:00
4873,50816,20298,1,2022-12-06 05:05:42.737000+00:00
4874,50183,20220,0,2022-12-06 06:06:12.979000+01:00
4875,50958,20663,1,2022-12-05 21:06:43.220000-08:00
4876,50442,20774,1,2022-12-06 05:07:13.462000+00:00
4877,50924,20954,0,2022-12-06 05:07:43.703000+00:00
4878,50013,20001,0,2022-12-06 06:08:13.945000+01:00
4879,50281,20682,0,2022-12-05 21:08:44.186000-08:00
4880,50022,20177,0,2022-12-06 05:09:14.428000+00:00
4881,50270,20343,1,2022-12-06 05:09:44.669000+00:00
4882,50701,20230,1,2022-12-06 06:10:14.911000+01:00
4883,50501,20315,0,2022-12-05 21:10:45.152000-08:00
4884,50125,20324,1,2022-12-06 05:11:15.394000+00:00
4885,50638,20798,0,2022-12-06 05:11:45.635000+00:00
4886,50166,20991,0,2022-12-06 06:12:15.877000+01:00
4887,50361,20726,1,2022-12-05 21:12:46.118000-08:00
4888,50992,20898,1,2022-12-06 05:13:16.360000+00:00
4889,50538,20468,1,2022-12-06 05:13:46.601000+00:00
4890,50110,20169,1,2022-12-06 06:14:16.843000+01:00
4891,50468,20912,0,2022-12-05 21:14:47.084000-08:00
4892,50699,20154,0,2022-12-06 05:15:17.326000+00:00
4893,50955,20538,0,2022-12-06 05:15:47.567000+00:00
4894,50037,20329,0,2022-12-06 06:16:17.809000+01:00
4895,50653,20608,1,2022-12-05 21:16:48.050000-08:00
4896,50657,20228,0,2022-12-06 05:17:18.292000+00:00
4897,50616,20272,0,2022-12-06 05:17:48.533000+00:00
4898,50416,20027,0,2022-12-06 06:18:18.775000+01:00
4899,50341,20078,0,2022-12-05 21:18:49.016000-08:00
4900,50972,20439,0,2022-12-06 05:19:19.258000+00:00
4901,50210,20532,0,2022-12-06 05:19:49.499000+00:00
4902,50648,20817,1,2022-12-06 06:20:19.741000+01:00
4903,50686,20573,0,2022-12-05 21:20:49.982000-08:00
4904,50575,20139,0,2022-12-06 05:21:20.224000+00:00
4905,50517,20766,0,2022-12-06 05:21:50.466000+00:00
4906,50775,20678,0,2022-12-06 06:22:20.707000+01:00
4907,50231,20691,0,2022-12-05 21:22:50.949000-08:00
4908,50766,20079,1,2022-12-06 05:23:21.190000+00:00
4909,50854,20239,1,2022-12-06 05:23:51.432000+00:00
4910,50395,20934,0,2022-12-06 06:24:21.673000+01:00
4911,50484,20547,1,2022-12-05 21:24:51.915000-08:00
4912,50629,20359,1,2022-12-06 05:25:22.156000+00:00
4913,50044,20591,1,2022-12-06 05:25:52.398000+00:00
4914,50426,20945,1,2022-12-06 06:26:22.639000+01:00
4915,50464,20581,1,2022-12-05 21:26:52.881000-08:00
4916,50362,20905,1,2022-12-06 05:27:23.122000+00:00
4917,50353,20100,0,2022-12-06 05:27:53.364000+00:00
4918,50696,20012,1,2022-12-06 06:28:23.605000+01:00
4919,50975,20292,1,2022-12-05 21:28:53.847000-08:00
4920,50130,20485,0,2022-12-06 05:29:24.088000+00:00
4921,50629,20146,0,2022-12-06 05:29:54.330000+00:00
4922,50123,20075,0,2022-12-06 06:30:24.571000+01:00
4923,50719,20717,1,2022-12-05 21:30:54.813000-08:00
4924,50085,20045,1,2022-12-06 05:31:25.054000+00:00
4925,50586,20496,0,2022-12-06 05:31:55.296000+00:00
4926,50436,20252,0,2022-12-06 06:32:25.537000+01:00
4927,50217,20141,1,2022-12-05 21:32:55.779000-08:00
4928,50694,20082,1,2022-12-06 05:33:26.020000+00:00
4929,50151,20929,0,2022-12-06 05:33:56.262000+00:00
4930,50522,20493,1,2022-12-06 06:34:26.503000+01:00
4931,50227,20760,0,2022-12-05 21:34:56.745000-08:00
4932,50942,20483,0,2022-12-06 05:35:26.986000+00:00
4933,50314,20717,1,2022-12-06 05:35:57.228000+00:00
4934,50720,20810,0,2022-12-06 06:36:27.469000+01:00
4935,50094,20813,0,2022-12-05 21:36:57.711000-08:00
4936,50660,20294,0,2022-12-06 05:37:27.952000+00:00
4937,50455,20565,0,2022-12-06 05:37:58.194000+00:00
4938,50732,20878,1,2022-12-06 06:38:28.435000+01:00
4939,50279,20917,1,2022-12-05 21:38:58.677000-08:00
4940,50118,20218,1,2022-12-06 05:39:28.918000+00:00
4941,50293,20739,1,2022-12-06 05:39:59.160000+00:00
4942,50333,20597,1,2022-12-06 06:40:29.401000+01:00
4943,50723,20070,0,2022-12-05 21:40:59.643000-08:00
4944,50448,20227,1,2022-12-06 05:41:29.884000+00:00
4945,50287,20771,0,2022-12-06 05:42:00.126000+00:00
4946,50312,20744,0,2022-12-06 06:42:30.368000+01:00
4947,50513,20157,0,2022-12-05 21:43:00.609000-08:00
4948,50727,20269,0,2022-12-06 05:43:30.851000+00:00
4949,50801,20035,0,2022-12-06 05:44:01.092000+00:00
4950,50180,20972,0,2022-12-06 06:44:31.334000+01:00
4951,50974,20512,1,2022-12-05 21:45:01.575000-08:00
4952,50747,20416,0,2022-12-06 05:45:31.817000+00:00
4953,50803,20611,0,2022-12-06 05:46:02.058000+00:00
4954,50153,20276,1,2022-12-06 06:46:32.300000+01:00
4955,50778,20736,0,2022-12-05 21:47:02.541000-08:00
4956,50259,20056,0,2022-12-06 05:47:32.783000+00:00
4957,50478,20129,1,2022-12-06 05:48:03.024000+00:00
4958,50758,20121,0,2022-12-06 06:48:33.266000+01:00
4959,50772,20905,0,2022-12-05 21:49:03.507000-08:00
4960,50912,20840,1,2022-12-06 05:49:33.749000+00:00
4961,50605,20354,1,2022-12-06 05:50:03.990000+00:00
4962,50436,20974,0,2022-12-06 06:50:34.232000+01:00
4963,50906,20886,0,2022-12-05 21:51:04.473000-08:00
4964,50136,20409,1,2022-12-06 05:51:34.715000+00:00
4965,50128,20623,1,2022-12-06 05:52:04.956000+00:00
4966,50446,20232,1,2022-12-06 06:52:35.198000+01:00
4967,50985,20073,1,2022-12-05 21:53:05.439000-08:00
4968,50180,20040,1,2022-12-06 05:53:35.681000+00:00
4969,50959,20701,0,2022-12-06 05:54:05.922000+00:00
4970,50451,20529,0,2022-12-06 06:54:36.164000+01:00
4971,50784,20498,1,2022-12-05 21:55:06.405000-08:00
4972,50754,20058,1,2022-12-06 05:55:36.647000+00:00
4973,50451,20879,1,2022-12-06 05:56:06.888000+00:00
4974,50782,20096,1,2022-12-06 06:56:37.130000+01:00
4975,50593,20254,0,2022-12-05 21:57:07.371000-08:00
4976,50648,20512,0,2022-12-06 05:57:37.613000+00:00
4977,50222,20629,0,2022-12-06 05:58:07.854000+00:00
4978,50739,20278,1,2022-12-06 06:58:38.096000+01:00
4979,50328,20728,0,2022-12-05 21:59:08.337000-08:00
4980,50289,20233,1,2022-12-06 05:59:38.579000+00:00
4981,50249,20398,0,2022-12-06 06:00:08.820000+00:00
4982,50744,20744,1,2022-12-06 07:00:39.062000+01:00
4983,50728,20690,0,2022-12-05 22:01:09.303000-08:00
4984,50840,20515,0,2022-12-06 06:01:39.545000+00:00
4985,50186,20223,0,2022-12-06 06:02:09.786000+00:00
4986,50851,20066,0,2022-12-06 07:02:40.028000+01:00
4987,50824,20046,1,2022-12-05 22:03:10.270000-08:00
4988,50151,20396,0,2022-12-06 06:03:40.511000+00:00
4989,50377,20801,0,2022-12-06 06:04:10.753000+00:00
4990,50998,20472,1,2022-12-06 07:04:40.994000+01:00
4991,50718,20318,0,2022-12-05 22:05:11.236000-08:00
4992,50513,20099,1,2022-12-06 06:05:41.477000+00:00
4993,50953,20959,1,2022-12-06 06:06:11.719000+00:00
4994,50237,20713,0,2022-12-06 07:06:41.960000+01:00
4995,50565,20035,0,2022-12-05 22:07:12.202000-08:00
4996,50230,20160,0,2022-12-06 06:07:42.443000+00:00
4997,50524,20351,0,2022-12-06 06:08:12.685000+00:00
4998,50480,20523,1,2022-12-06 07:08:42.926000+01:00
4999,50994,20604,0,2022-12-05 22:09:13.168000-08:00
5000,50773,20723,1,2022-12-06 06:09:43.409000+00:00
5001,50021,20898,0,2022-12-06 06:10:13.651000+00:00
5002,50026,20625,0,2022-12-06 07:10:43.892000+01:00
5003,50817,20278,1,2022-12-05 22:11:14.134000-08:00
5004,50917,20594,1,2022-12-06 06:11:44.375000+00:00
5005,50372,20139,1,2022-12-06 06:12:14.617000+00:00
5006,50245,20108,0,2022-12-06 07:12:44.858000+01:00
5007,50172,20086,1,2022-12-05 22:13:15.100000-08:00
5008,50013,20778,1,2022-12-06 06:13:45.341000+00:00
5009,50848,20451,1,2022-12-06 06:14:15.583000+00:00
5010,50573,20073,0,2022-12-06 07:14:45.824000+01:00
5011,50898,20537,1,2022-12-05 22:15:16.066000-08:00
5012,50461,20578,0,2022-12-06 06:15:46.307000+00:00
5013,50769,20277,1,2022-12-06 06:16:16.549000+00:00
5014,50273,20815,0,2022-12-06 07:16:46.790000+01:00
5015,50768,20995,0,2022-12-05 22:17:17.032000-08:00
5016,50481,20288,1,2022-12-06 06:17:47.273000+00:00
5017,50867,20804,1,2022-12-06 06:18:17.515000+00:00
5018,50515,20557,0,2022-12-06 07:18:47.756000+01:00
5019,50674,20107,0,2022-12-05 22:19:17.998000-08:00
5020,50294,20195,1,2022-12-06 06:19:48.239000+00:00
5021,50367,20750,1,2022-12-06 06:20:18.481000+00:00
5022,50869,20193,0,2022-12-06 07:20:48.722000+01:00
5023,50868,20245,1,2022-12-05 22:21:18.964000-08:00
5024,50932,20155,0,2022-12-06 06:21:49.205000+00:00
5025,50802,20110,0,2022-12-06 06:22:19.447000+00:00
5026,50737,20242,0,2022-12-06 07:22:49.688000+01:00
5027,50808,20304,1,2022-12-05 22:23:19.930000-08:00
5028,50190,20106,1,2022-12-06 06:23:50.172000+00:00
5029,50939,20557,0,2022-12-06 06:24:20.413000+00:00
5030,50121,20752,0,2022-12-06 07:24:50.655000+01:00
5031,50710,20348,0,2022-12-05 22:25:20.896000-08:00
5032,50875,20115,0,2022-12-06 06:25:51.138000+00:00
5033,50208,20068,0,2022-12-06 06:26:21.379000+00:00
5034,50671,20470,0,2022-12-06 07:26:51.621000+01:00
5035,50109,20943,1,2022-12-05 22:27:21.862000-08:00
5036,50341,20362,0,2022-12-06 06:27:52.104000+00:00
5037,50217,20046,0,2022-12-06 06:28:22.345000+00:00
5038,50951,20630,1,2022-12-06 07:28:52.587000+01:00
5039,50120,20920,1,2022-12-05 22:29:22.828000-08:00
5040,50301,20328,1,2022-12-06 06:29:53.070000+00:00
5041,50132,20627,0,2022-12-06 06:30:23.311000+00:00
5042,50594,20778,1,2022-12-06 07:30:53.553000+01:00
5043,50711,20086,1,2022-12-05 22:31:23.794000-08:00
5044,50805,20194,0,2022-12-06 06:31:54.036000+00:00
5045,50636,20631,0,2022-12-06 06:32:24.277000+00:00
5046,50949,20295,0,2022-12-06 07:32:54.519000+01:00
5047,50564,20956,0,2022-12-05 22:33:24.760000-08:00
5048,50680,20061,0,2022-12-06 06:33:55.002000+00:00
5049,50970,20764,1,2022-12-06 06:34:25.243000+00:00
5050,50784,20565,1,2022-12-06 07:34:55.485000+01:00
5051,50341,20235,1,2022-12-05 22:35:25.726000-08:00
5052,50862,20243,0,2022-12-06 06:35:55.968000+00:00
5053,50340,20697,0,2022-12-06 06:36:26.209000+00:00
5054,50754,20514,0,2022-12-06 07:36:56.451000+01:00
5055,50632,20926,1,2022-12-05 22:37:26.692000-08:00
5056,50306,20844,1,2022-12-06 06:37:56.934000+00:00
5057,50650,20774,0,2022-12-06 06:38:27.175000+00:00
5058,50950,20688,1,2022-12-06 07:38:57.417000+01:00
5059,50102,20630,0,2022-12-05 22:39:27.658000-08:00
5060,50561,20830,1,2022-12-06 06:39:57.900000+00:00
5061,50341,20829,0,2022-12-06 06:40:28.141000+00:00
5062,50591,20511,1,2022-12-06 07:40:58.383000+01:00
5063,50076,20902,1,2022-12-05 22:41:28.624000-08:00
5064,50267,20492,1,2022-12-06 06:41:58.866000+00:00
5065,50213,20892,0,2022-12-06 06:42:29.107000+00:00
5066,50242,20754,0,2022-12-06 07:42:59.349000+01:00
5067,50933,20846,1,2022-12-05 22:43:29.590000-08:00
5068,50993,20175,1,2022-12-06 06:43:59.832000+00:00
5069,50516,20074,1,2022-12-06 06:44:30.074000+00:00
5070,50513,20000,1,2022-12-06 07:45:00.315000+01:00
5071,50219,20299,0,2022-12-05 22:45:30.557000-08:00
5072,50836,20963,1,2022-12-06 06:46:00.798000+00:00
5073,50761,20009,1,2022-12-06 06:46:31.040000+00:00
5074,50525,20135,0,2022-12-06 07:47:01.281000+01:00
5075,50627,20262,0,2022-12-05 22:47:31.523000-08:00
5076,50827,20362,0,2022-12-06 06:48:01.764000+00:00
5077,50896,20675,1,2022-12-06 06:48:32.006000+00:00
5078,50732,20189,1,2022-12-06 07:49:02.247000+01:00
5079,50198,20271,1,2022-12-05 22:49:32.489000-08:00
5080,50766,20419,0,2022-12-06 06:50:02.730000+00:00
5081,50874,20197,0,2022-12-06 06:50:32.972000+00:00
5082,50206,20065,1,2022-12-06 07:51:03.213000+01:00
5083,50644,20266,1,2022-12-05 22:51:33.455000-08:00
5084,50592,20850,0,2022-12-06 06:52:03.696000+00:00
5085,50036,20719,1,2022-12-06 06:52:33.938000+00:00
5086,50154,20166,0,2022-12-06 07:53:04.179000+01:00
5087,50665,20985,0,2022-12-05 22:53:34.421000-08:00
5088,50830,20932,1,2022-12-06 06:54:04.662000+00:00
5089,50738,20224,1,2022-12-06 06:54:34.904000+00:00
5090,50513,20448,1,2022-12-06 07:55:05.145000+01:00
5091,50543,20501,1,2022-12-05 22:55:35.387000-08:00
5092,50404,20129,1,2022-12-06 06:56:05.628000+00:00
5093,50897,20127,1,2022-12-06 06:56:35.870000+00:00
5094,50182,20224,1,2022-12-06 07:57:06.111000+01:00
5095,50191,20489,0,2022-12-05 22:57:36.353000-08:00
5096,50421,20099,1,2022-12-06 06:58:06.594000+00:00
5097,50176,20335,1,2022-12-06 06:58:36.836000+00:00
5098,50282,20021,1,2022-12-06 07:59:07.077000+01:00
5099,50765,20059,1,2022-12-05 22:59:37.319000-08:00
5100,50185,20166,1,2022-12-06 07:00:07.560000+00:00
5101,50223,20227,0,2022-12-06 07:00:37.802000+00:00
5102,50775,20538,1,2022-12-06 08:01:08.043000+01:00
5103,50304,20227,0,2022-12-05 23:01:38.285000-08:00
5104,50454,20231,0,2022-12-06 07:02:08.526000+00:00
5105,50395,20631,0,2022-12-06 07:02:38.768000+00:00
5106,50710,20757,1,2022-12-06 08:03:09.009000+01:00
5107,50868,20277,1,2022-12-05 23:03:39.251000-08:00
5108,50529,20702,1,2022-12-06 07:04:09.492000+00:00
5109,50945,20375,1,2022-12-06 07:04:39.734000+00:00
5110,50320,20295,0,2022-12-06 08:05:09.975000+01:00
5111,50185,20660,0,2022-12-05 23:05:40.217000-08:00
5112,50540,20135,0,2022-12-06 07:06:10.459000+00:00
5113,50373,20974,1,2022-12-06 07:06:40.700000+00:00
5114,50582,20306,1,2022-12-06 08:07:10.942000+01:00
5115,50932,20296,0,2022-12-05 23:07:41.183000-08:00
5116,50729,20311,1,2022-12-06 07:08:11.425000+00:00
5117,50167,20825,0,2022-12-06 07:08:41.666000+00:00
5118,50044,20414,0,2022-12-06 08:09:11.908000+01:00
5119,50713,20415,0,2022-12-05 23:09:42.149000-08:00
5120,50733,20810,0,2022-12-06 07:10:12.391000+00:00
5121,50927,20812,1,2022-12-06 07:10:42.632000+00:00
5122,50817,20056,0,2022-12-06 08:11:12.874000+01:00
5123,50006,20582,0,2022-12-05 23:11:43.115000-08:00
5124,50273,20379,0,2022-12-06 07:12:13.357000+00:00
5125,50112,20906,1,2022-12-06 07:12:43.598000+00:00
5126,50525,20207,1,2022-12-06 08:13:13.840000+01:00
5127,50204,20857,0,2022-12-05 23:13:44.081000-08:00
5128,50971,20000,1,2022-12-06 07:14:14.323000+00:00
5129,50496,20688,1,2022-12-06 07:14:44.564000+00:00
5130,50282,20921,0,2022-12-06 08:15:14.806000+01:00
5131,50349,20548,1,2022-12-05 23:15:45.047000-08:00
5132,50140,20183,1,2022-12-06 07:16:15.289000+00:00
5133,50280,20321,0,2022-12-06 07:16:45.530000+00:00
5134,50841,20816,1,2022-12-06 08:17:15.772000+01:00
5135,50550,20890,1,2022-12-05 23:17:46.013000-08:00
5136,50109,20841,0,2022-12-06 07:18:16.255000+00:00
5137,50068,20303,1,2022-12-06 07:18:46.496000+00:00
5138,50245,20940,0,2022-12-06 08:19:16.738000+01:00
5139,50129,20072,1,2022-12-05 23:19:46.979000-08:00
5140,50219,20305,1,2022-12-06 07:20:17.221000+00:00
5141,50572,20893,1,2022-12-06 07:20:47.462000+00:00
5142,50075,20511,0,2022-12-06 08:21:17.704000+01:00
5143,50861,20497,1,2022-12-05 23:21:47.945000-08:00
5144,50099,20098,1,2022-12-06 07:22:18.187000+00:00
5145,50018,20309,1,2022-12-06 07:22:48.428000+00:00
5146,50456,20500,1,2022-12-06 08:23:18.670000+01:00
5147,50554,20343,1,2022-12-05 23:23:48.911000-08:00
5148,50466,20719,1,2022-12-06 07:24:19.153000+00:00
5149,50720,20370,0,2022-12-06 07:24:49.394000+00:00
5150,50286,20490,0,2022-12-06 08:25:19.636000+01:00
5151,50477,20842,1,2022-12-05 23:25:49.877000-08:00
5152,50173,20956,0,2022-12-06 07:26:20.119000+00:00
5153,50680,20720,0,2022-12-06 07:26:50.361000+00:00
5154,50617,20603,1,2022-12-06 08:27:20.602000+01:00
5155,50419,20358,0,2022-12-05 23:27:50.844000-08:00
5156,50240,20613,0,2022-12-06 07:28:21.085000+00:00
5157,50538,20305,0,2022-12-06 07:28:51.327000+00:00
5158,50515,20116,0,2022-12-06 08:29:21.568000+01:00
5159,50037,20003,1,2022-12-05 23:29:51.810000-08:00
5160,50293,20099,1,2022-12-06 07:30:22.051000+00:00
5161,50279,20860,1,2022-12-06 07:30:52.293000+00:00
5162,50977,20247,0,2022-12-06 08:31:22.534000+01:00
5163,50348,20707,0,2022-12-05 23:31:52.776000-08:00
5164,50216,20613,1,2022-12-06 07:32:23.017000+00:00
5165,50836,20181,0,2022-12-06 07:32:53.259000+00:00
5166,50171,20622,1,2022-12-06 08:33:23.500000+01:00
5167,50719,20987,1,2022-12-05 23:33:53.742000-08:00
5168,50613,20675,0,2022-12-06 07:34:23.983000+00:00
5169,50061,20249,0,2022-12-06 07:34:54.225000+00:00
5170,50708,20507,0,2022-12-06 08:35:24.466000+01:00
5171,50905,20530,0,2022-12-05 23:35:54.708000-08:00
5172,50788,20683,1,2022-12-06 07:36:24.949000+00:00
5173,50326,20885,0,2022-12-06 07:36:55.191000+00:00
5174,50177,20706,1,2022-12-06 08:37:25.432000+01:00
5175,50502,20460,0,2022-12-05 23:37:55.674000-08:00
5176,50043,20022,0,2022-12-06 07:38:25.915000+00:00
5177,50268,20267,0,2022-12-06 07:38:56.157000+00:00
5178,50404,20596,0,2022-12-06 08:39:26.398000+01:00
5179,50049,20032,0,2022-12-05 23:39:56.640000-08:00
5180,50957,20304,1,2022-12-06 07:40:26.881000+00:00
5181,50483,20717,0,2022-12-06 07:40:57.123000+00:00
5182,50761,20183,1,2022-12-06 08:41:27.364000+01:00
5183,50955,20638,0,2022-12-05 23:41:57.606000-08:00
5184,50208,20225,0,2022-12-06 07:42:27.847000+00:00
5185,50858,20670,1,2022-12-06 07:42:58.089000+00:00
5186,50975,20537,1,2022-12-06 08:43:28.330000+01:00
5187,50815,20200,0,2022-12-05 23:43:58.572000-08:00
5188,50268,20065,1,2022-12-06 07:44:28.813000+00:00
